연도,수집구간,제목,내용,날짜,링크
2022,2022.01.01. ~ 2022.12.31.,질문[내공100]휠체어,"1, 아버지가 뇌경색으로 쓰러지셔서 장애4급이 나왔습니다. 휠체어를 구입해야하는 하는데 유명한 브랜드들의 가격이 얼마 인가요? 2, 휠체어는 보장구인가요? 3, 휠체어 구입시 자기 돈으로 먼저 계산을 하고 나중에 환급을 받나요? 구매 후 환급받을 때까지 얼마나 걸리나요? 4, 휠체어 구입시 장애인 등록된 경우 환급을 받을 수 있나요? 제품가격의 몇 %까지 환급을 받을 수 있나요? 5, 휠체어 구입시 장애인 등록된 경우 환급을 받으려면 어떤 서류들이 필요한가요? 6, 전동휠체어를 한 번 구입 후 파손되거나 다른 이유들로 다시 구입할 필요가 있을 때 몇 년이 경과해야 다시 이런 환급이나 지원을 받을 수 있나요?",작성일2022.06.14,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100102&docId=421700498&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문[내공100]휠체어,"1, 아버지가 뇌경색으로 쓰러지셔서 장애4급이 나왔습니다. 휠체어를 구입해야하는 하는데 유명한 브랜드들의 가격이 얼마 인가요? 2, 휠체어는 보장구인가요? 3, 휠체어 구입시 자기 돈으로 먼저 계산을 하고 나중에 환급을 받나요? 구매 후 환급받을 때까지 얼마나 걸리나요? 4, 휠체어 구입시 장애인 등록된 경우 환급을 받을 수 있나요? 제품가격의 몇 %까지 환급을 받을 수 있나요? 5, 휠체어 구입시 장애인 등록된 경우 환급을 받으려면 어떤 서류들이 필요한가요? 6, 휠체어를 한 번 구입 후 파손되거나 다른 이유들로 다시 구입할 필요가 있을 때 몇 년이 경과해야 다시 이런 환급이나 지원을 받을 수 있나요?",작성일2022.06.14,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=508&docId=421700448&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문[내공100]전동휠체어,"1, 아버지가 뇌경색으로 쓰러지셔서 장애4급이 나왔습니다. 전동휠체어를 구입해야하는 하는데 유명한 브랜드들의 가격이 얼마 인가요? 2, 전동휠체어는 보장구인가요? 3, 전동휠체어 구입시 자기 돈으로 먼저 계산을 하고 나중에 환급을 받나요? 구매 후 환급받을 때까지 얼마나 걸리나요? 4, 전동휠체어 구입시 장애인 등록된 경우 환급을 받을 수 있나요? 제품가격의 몇 %까지 환급을 받을 수 있나요? 5, 전동휠체어 구입시 장애인 등록된 경우 환급을 받으려면 어떤 서류들이 필요한가요? 6, 전동휠체어를 한 번 구입 후 파손되거나 다른 이유들로 다시 구입할 필요가 있을 때 몇 년이 경과해야 다시 이런 환급이나 지원을 받을 수 있나요?",작성일2022.06.14,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=508&docId=421699911&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문실업급여 신청 도와주세요,"저희 아버지께서 7년정도 직장에 다니셨는데(4대보험 납부하심) 집에서 크게 다치셔서 신체활동이 어려워 장애등급(중증)을 받으셨습니다. 지난주에 휠체어를 타시고 사직서를 내고 인사하고 오셨는데 이런 경우 1.실업급여를 받으려면 어떻게 해야하나요?? 그리고 개인적으로 알아보니 구직활동을 해야한다고 하는데 2.장애인이시니 장애인으로써 구직하는 것도 인정이 되는지요? (아버지께서는 일을 더 하시기를 원하십니다) 3.그리고 실업급여를 받으려면 매주 뭔 교육을 받아야 하는데, 아직 재활중이시라 거동이 불편하신대 모두 참석을 해야하나요? 몸이 불편해지셔서...제가 도와드려야 하는데 제가 아는 지식이 너무 없네요...",작성일2022.06.09,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=421335906&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문전기자동차 수급자 질문 드립니다,"안녕하세요 글 읽어주셔서 감사합니다 어머니가 장애2등급이시고, 수급자이십니다 배기량 2,000cc 이하 자동차는 수급자 영향을 받지 않아 공동명의로 하여 장애인 혜택을 보고 있는데요 조금 더 큰 차를 원해서 알아보니 대부분 2,000cc를 약간 초과 합니다. 그래서 전기자동차 쪽으로 눈을 돌리고 있는데 전기 자동차로 어머니랑 공동명의를 할시에 배기량 외에 적용되는 기준은 어떤걸까요? 어머니가 지체장애 있으셔서 휠체어를 타야하고 혼자서 거동이 불가 핣니다 넉넉하고 편안하게 탑승 할 수 있는 카니발 같은 차로 공동명의를 통해 장애인 혜택을 보지만, 수급자 영향을 안받는 방법 없을까요?",작성일2022.06.04,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100101&docId=420968682&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문허리힘이 없는데 장애신청이 가능한가요?,외할머니께서 요양병원에 계시는데 현재 장루경증장애이십니다. 허리힘이 없어서인지 휠체어에 앉아도 흘러내리고 앉고 걷는걸 못하세요 다리도 움찔거리기만 할뿐 굽히는 행동을 잘못하시더라구요 따로 허리 수술은 한적없는데 무릎은 전에 수술한적이 있는걸로 알고있어요 이 경우에 장애신청이 가능한가요?,작성일2022.06.02,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010105&docId=420842324&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문전동휠체어 수리비 ㅜㅜ,"현 대학생이고, 전 지체장애인이 아닙니다. 그런데, 최근에 학교에서 지체장애인인 사람이 휠체어로 제 오른쪽 발목을 세게 들이받아서 보건실에 갔다가 병원에도 가봤어요. 이후에, 장애학생 전용? 보조기기 지원센터에서 전동휠체어를 대여받았어요. 근데 제가 오늘 아침에 전동휠체어 타고 학교 편의점으로 가려다가 길에 있는.. 그 뭐라해야되지?? 암튼.. 장애물 같은거를 못 보고 가다가 휠체어로 그걸 세게 들이받아서 휠헤어 발 거치대? 부분만 완전히 박살이 났어요. 휠체어 작동과 전체적인 성능에는 전혀 문제가 없고, 휠체어에서 발 올려놓는 딱 그 부분만 완전히 떨어져나가서 부서졌어요. 발 올려놓는거랑 연결된 곳들은 이상이 없고, 딱 그거 하나만 완전 박살이 났는데요. 이 경우 휠체어 수리비가 어느정도 되나요??ㅜㅜㅜ 학교에서 대여받은거라서요 ㅜㅜㅜㅜㅜ",작성일2022.05.29,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100102&docId=420570107&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문장애인보고...,장애인보고 장애인이네 이러면 욕먹나요? 맞죠멀 걷지를 못하니 휠체어 타고 다니니까요....,작성일2022.05.28,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=814&docId=420440240&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문장애인 대구fc 관람요령,장애2급으로중증장애인이나 휠체어는 타지않는데요 현장티켓팅외 다른방법이 없을까요,작성일2022.05.25,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100102&docId=420263240&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문장애학생 활동지원 공익입니다 관련질문 답변 부탁드립니다,"현재 장애학생 활동지원으로 복무중인 사회복무요원이고 제 담당 학생은 지체장애라서 휠체어를 타고 다닙니다. 기본적으로 본인 스스로 할 수 있는 활동이 굉장히 제한적입니다. 손에 힘도 제대로 못줘서 글쓰기도 제가 보조로 잡아줘야 겨우 쓰는 정도입니다 여기서 문제가 일단 본인이 일반학급 수업 들어가길 너무 싫어하여 여러번 주변 담당자들에게 말해봤으나 부모님께서 일반수업도 같이 듣는걸 일단은 희망하셔서 들어가는 도중에 본인도 스트레스 당연히 받겠죠? 일단 일반학급 수업 듣는거에 대해 거부감이 굉장히 많은 친구고 애초에 진도조차 따라가기 버거운 학습상황입니다 (기본적인 덧셈 뺄셈조차 제대로 안됨 그러나 지적장애는 아님) 그래서 수행평가나 일반 수업 와중에 본인이 하기 싫다는 의지를 존중하여 저는 하기 싫다하면 보조를 해주지 않습니다. 근데 최근에 수행평가 같은것들을 이제 본인이 하기 싫다고 하였는데 담임선생님이 참여를 강요하셔서 애도 스트레스 받고 저까지 스트레스 받는 상황이 생겼습니다. 마치 해당 학생이 수행평가를 보는게 아니고 제가 보는것마냥 제가 대신 참여하게 하고 무엇인가를 연필을 사용하여 적어야되는 수행평가는 마치 제가 대신 적어줘야하는것마냥 말을 하시네요. 오늘도 수행평가 항목이 하나 있었는데 제 담당학생이 집에서 가져오질 않았습니다 해당 준비물을. 그래서 학생이 준비물이 없다라고 말씀드리니 ""없으면 없다고만 할게 아니고 어떻게 해야할까요"" 저한테 질문하길래 그럼 이런 상황에선 제가 도대체 어떻게 해야되는건지 궁금하네요 제가 해당학생 집까지 가서 준비물 가져와야되는건가요? 그리고 수행평가도 제가 대신 적어주고 해주는게 맞는건가요?; 말그대로 수행평가 생활기록부에 들어가는 성적문제인데?",작성일2022.05.25,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1102&docId=420243374&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문시각장애인 휠체어,시각장애인이 스스로 휠체어를 타는 것이 가능할까요...? 과제하는 중인데 제 친구가 자꾸 시각장애인분들이 휠체어 타는 거 못봤다고 해서 ...ㅜㅠ,작성일2022.05.24,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100102&docId=420150406&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문자해하는데 친구반응,아니 제가 우을증을 2.3년 인가?치료도 안하고그냥 온몸이상처일저도로 커토칼로만 그으면서 살았는데 중2 올라가고나서 진짜 미칠것같아요 저희반에서 계속 딱 그 친구한명만 이상처 뭐야?라고 물어봐요 제가 대답안해주면 계속 물어봐요 진짜로 그 친구는 자해상처를 몰라서 그러는건지 시/발 딱봐도 팔전부다가 커터칼이랑 꿰맨자국들인데 몰라서묻는건가싶어서요.이런 애들은 뭐 어떻게 반응으 해야줘야돼나요?ㅠㅠ저번에는 말해주기싫은데라고도 해봣고 그냥상처 라고도 했는데 계속 매일 진짜귀찮게 이럴거면그냥 무시해줫으면 좋겟어요 저도알아요 자해상처 다 내놓고 다니면 정병걸린거처럼 보이고 미친년같아 보이는거 근데 어떡해요 진짜 매일 우울해서 뒤지고싶은데 참고살고잇어서 그런걸 진짜 그 눈없는애 때문에 미치겟어요 그 친구가 몸에 약간 장애가 있어서 휠체어를 타고다녀서 일반친구들한테 하는것처러 대할수도없고 근데 정신은 완전 멀쩡한 놈이 왜그러는거에요?진짜 상처뭐냐는 소리만들으면 그자리에서 울것같아요 제발 알려주세요 어떻게하면 좋을지..,작성일2022.05.22,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=420003575&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문십자인대 파열 후 지역내 전학,안녕하세여 이번에 고등학교1학년된 학생인데요 제가 학교에서 축구를 하다가 십자인대가 파열이 됬서든요 근데 저희학교가 엘리베이터도 없고 넓기도 대학교 못지않게 넓은 데다가 휠체어도 없고 오르막길로 되어있어서 학교생활이 어려울거 같은데 이런경우는 지역내 전학이 가능한가요? 다른학교는 학교가 넓지도 않고 엘리베이터도 있고 장애 시설이 매우 잘되있기 때문에 그 학교로 전학을 가고싶은데 가능할까요?,작성일2022.05.20,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40603&docId=419911901&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문십자인대 파열 학교 전학,안녕하세여 이번에 고등학교1학년된 학생인데요 제가 학교에서 축구를 하다가 십자인대가 파열이 됬서든요 근데 저희학교가 엘리베이터도 없고 넓기도 대학교 못지않게 넓은 데다가 휠체어도 없고 오르막길로 되어있어서 학교생활이 어려울거 같은데 이런경우는 지역내 전학이 가능한가요? 다른학교는 학교가 넓지도 않고 엘리베이터도 있고 장애 시설이 매우 잘되있기 때문에 그 학교로 전학을 가고싶은데 가능할까요?,작성일2022.05.20,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40603&docId=419908029&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
2022,2022.01.01. ~ 2022.12.31.,질문장애인차별 없지 않나요?,"장애인커뮤니티나 자폐스펙트럼 커뮤니티는 편향적이다는 거에요 자폐스펙트럼 커뮤니티에 하도 왕따, 학교폭력 글이 많이 나오는데 그 반면 초등학생 정도의 저연령층이 많은 게임, 애니메이션, 연예인 팬카페 같은 데서는 ""장애인에게 잘해주자"" 라는 여론이 지배적이거든요? 오히려 게임, 만화, 연예인카페 관리하는 여중생, 여고생 카페관리자가 소수자 혐오표현 만큼은 어른들보다 관리를 잘해서 어찌보면 ""애들이 어른보다 낫다."" 라는 생각까지 하는데요. 이 얘기를 하니까 자폐스펙트럼 커뮤니티에 계시는 자폐아동 육아맘분들 께서 ""아이가 학교생활에 걱정이 없으면 글을 올릴 이유가 없다. 아이가 힘드니까 글을 올리는거다."" 라고 하시더군요. 결론을 말하자면 장애인커뮤니티나 자폐스펙트럼 커뮤니티는 여론이 편향적이라는거에요. 현실에서 제가 수많은 비장애인을 봤는데 비장애인들은 제가 잘못하지 않으면 저에게 먼저 불이익을 주지 않습니다. 오히려 제가 장애인인거 알고도 장애인고용 안하는 기업에서 한번 장애인인력 잘 써보자 생각해서 저를 써주기도 했습니다. 저말고도 다른 지적장애인친구도 그 회사에서 고용했는데 그 친구는 8년동안 근속했다고 사회복지샘이 말씀드리니까 더 볼것도 없이 고용하시더군요. 평소 자기일에 성실하다면 장애인에게도 이렇게 너그러운 고용의 기회를 주는게 현실입니다. 저는 비장애인이랑도 친하게 지내고 장애인이랑도 친하게 지냈습니다. 비장애인 친구들이랑 안좋게 헤어진건 다 제잘못이고 제가 문제만 없다면 비장애인친구들과 오랬동안 절친하게 관계를 유지했습니다. 한국의 장애인편의시설은 왠만한 선진국에게도 뒤쳐지지 않는다고 합니다. 장애인이 휠체어를 타고 접근한다고 꼬운티를 내는 비장애인이나 안내견을 데리고 식당에 출입할 수 없다고 저지하는 식당주인 같은 사람들이 영상에 나오는건 악마의편집이 아닐까 싶습니다. 안내견은 시각장애인의 눈이나 마찬가지라는걸 저도 알고 9살짜리 제 조카도 아는데 비장애인어른들이 그걸 몰라서 안내견이 불쾌하다 하겠습니까? 누구나 사람들은 ""사람이 팔하나 없을 수도 있고, 다리 좀 못 쓸 수도 있고, 눈이 좀 안보일 수도 있고, 귀가 좀 안들릴 수도 있고, 지능이 좀 낮을수도 있지. 사람이 어찌 완벽하나?"" 라고 생각하지 않나요? 장애인차별 없지 않나요?",작성일2022.05.19,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110702&docId=419828577&qb=7Zyg7LK07Ja0IOyepeyVoA==&enc=utf8
